Unnamed: 0,NAME,PAGE,IMG_URL,LOGP,PKA,MW,FORM,SOL,DESC
3690,"D-ERITHRO-2,3-DIAMINO-BUTYRIC ACID",https://www.drugbank.ca/drugs/DB04802,https://www.drugbank.ca/structures/DB04802/thumb.svg,0.40398437,0.76149696,118.1344,C4H10N2O2,89.339996,N/A
3691,"L-threo-2,3-diamino-butyric acid",https://www.drugbank.ca/drugs/DB04804,https://www.drugbank.ca/structures/DB04804/thumb.svg,0.57611912,0.81918156,118.1344,C4H10N2O2,89.339996,N/A
3692,(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE,https://www.drugbank.ca/drugs/DB04806,https://www.drugbank.ca/structures/DB04806/thumb.svg,0.31704021,0.89508021,408.629,C14H15BrClNO6,115.17,N/A
3693,4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE,https://www.drugbank.ca/drugs/DB04807,https://www.drugbank.ca/structures/DB04807/thumb.svg,0.46829563,0.62071306,449.42999,C17H23NO11S,194.89,N/A
3694,Neamine,https://www.drugbank.ca/drugs/DB04808,https://www.drugbank.ca/structures/DB04808/thumb.svg,0.27084464,0.79686499,322.358,C12H26N4O6,203.46001,N/A
3695,Benoxaprofen,https://www.drugbank.ca/drugs/DB04812,https://www.drugbank.ca/structures/DB04812/thumb.svg,0.080369465,0.95839667,301.724,C16H12ClNO3,63.330002,N/A
3696,Bithionol,https://www.drugbank.ca/drugs/DB04813,https://www.drugbank.ca/structures/DB04813/thumb.svg,0.36965007,0.92136955,356.052,C12H6Cl4O2S,40.459999,N/A
3697,Bunamiodyl,https://www.drugbank.ca/drugs/DB04814,https://www.drugbank.ca/structures/DB04814/thumb.svg,0.42010847,0.66889918,639.00592,C15H16I3NO3,66.400002,N/A
3698,Clioquinol,https://www.drugbank.ca/drugs/DB04815,https://www.drugbank.ca/structures/DB04815/thumb.svg,0.25065789,0.7493422,305.5,C9H5ClINO,33.119999,N/A
3699,Dantron,https://www.drugbank.ca/drugs/DB04816,https://www.drugbank.ca/structures/DB04816/thumb.svg,0.32992092,0.67007923,240.21091,C14H8O4,74.599998,N/A
3700,Metamizole,https://www.drugbank.ca/drugs/DB04817,https://www.drugbank.ca/structures/DB04817/thumb.svg,0.27003419,0.91146362,311.35999,C13H17N3O4S,81.160004,N/A
3701,Iproniazid,https://www.drugbank.ca/drugs/DB04818,https://www.drugbank.ca/structures/DB04818/thumb.svg,0.16263992,0.95356703,179.21899,C9H13N3O,54.02,N/A
3702,Methapyrilene,https://www.drugbank.ca/drugs/DB04819,https://www.drugbank.ca/structures/DB04819/thumb.svg,0.33743957,0.82121241,261.39001,C14H19N3S,19.370001,N/A
3703,Nialamide,https://www.drugbank.ca/drugs/DB04820,https://www.drugbank.ca/structures/DB04820/thumb.svg,0.098783128,0.9833917,298.33969,C16H18N4O2,83.120003,N/A
3704,Nomifensine,https://www.drugbank.ca/drugs/DB04821,https://www.drugbank.ca/structures/DB04821/thumb.svg,0.39077154,0.78983909,238.3275,C16H18N2,29.26,N/A
3705,Oxeladin,https://www.drugbank.ca/drugs/DB04822,https://www.drugbank.ca/structures/DB04822/thumb.svg,0.38914207,0.82139701,335.4809,C20H33NO3,38.77,N/A
3706,Oxyphenisatin,https://www.drugbank.ca/drugs/DB04823,https://www.drugbank.ca/structures/DB04823/thumb.svg,0.60247487,0.69114673,317.33801,C20H15NO3,69.559998,N/A
3707,Phenolphthalein,https://www.drugbank.ca/drugs/DB04824,https://www.drugbank.ca/structures/DB04824/thumb.svg,0.60670912,0.68896949,318.32281,C20H14O4,66.760002,N/A
3708,Prenylamine,https://www.drugbank.ca/drugs/DB04825,https://www.drugbank.ca/structures/DB04825/thumb.svg,0.46094054,0.977054,329.47791,C24H27N,12.03,N/A
3709,Thenalidine,https://www.drugbank.ca/drugs/DB04826,https://www.drugbank.ca/structures/DB04826/thumb.svg,0.39181691,0.77633518,286.435,C17H22N2S,6.48,N/A
3710,Urethane,https://www.drugbank.ca/drugs/DB04827,https://www.drugbank.ca/structures/DB04827/thumb.svg,0.19375284,0.82795548,89.093201,C3H7NO2,52.32,N/A
3711,Zomepirac,https://www.drugbank.ca/drugs/DB04828,https://www.drugbank.ca/structures/DB04828/thumb.svg,0.27525526,0.86872691,291.73001,C15H14ClNO3,59.299999,N/A
3712,Lysergic acid diethylamide,https://www.drugbank.ca/drugs/DB04829,https://www.drugbank.ca/structures/DB04829/thumb.svg,0.2140121,0.8829785,323.43201,C20H25N3O,39.34,N/A
3713,Buformin,https://www.drugbank.ca/drugs/DB04830,https://www.drugbank.ca/structures/DB04830/thumb.svg,0.25110856,0.8499577,157.2168,C6H15N5,102.78,N/A
3714,Tienilic acid,https://www.drugbank.ca/drugs/DB04831,https://www.drugbank.ca/structures/DB04831/thumb.svg,0.21565726,0.9192512,331.17099,C13H8Cl2O4S,63.599998,N/A
3715,Zimelidine,https://www.drugbank.ca/drugs/DB04832,https://www.drugbank.ca/structures/DB04832/thumb.svg,0.2192658,0.87855107,317.23001,C16H17BrN2,16.129999,N/A
3716,Methaqualone,https://www.drugbank.ca/drugs/DB04833,https://www.drugbank.ca/structures/DB04833/thumb.svg,0.24591571,0.91494548,250.2952,C16H14N2O,32.669998,N/A
3717,Rapacuronium,https://www.drugbank.ca/drugs/DB04834,https://www.drugbank.ca/structures/DB04834/thumb.svg,0.20379612,0.87245589,597.90399,C37H61N2O4,55.84,N/A
3718,Amineptine,https://www.drugbank.ca/drugs/DB04836,https://www.drugbank.ca/structures/DB04836/thumb.svg,0.17028628,0.9091714,337.46301,C22H27NO2,49.330002,N/A
3719,Clofedanol,https://www.drugbank.ca/drugs/DB04837,https://www.drugbank.ca/structures/DB04837/thumb.svg,0.55019104,0.81279081,289.79999,C17H20ClNO,23.469999,N/A
3720,Cyclandelate,https://www.drugbank.ca/drugs/DB04838,https://www.drugbank.ca/structures/DB04838/thumb.svg,0.42448759,0.92067182,276.3707,C17H24O3,46.529999,N/A
3721,Cyproterone acetate,https://www.drugbank.ca/drugs/DB04839,https://www.drugbank.ca/structures/DB04839/thumb.svg,0.26042101,0.93042874,416.93799,C24H29ClO4,60.439999,N/A
3722,Debrisoquine,https://www.drugbank.ca/drugs/DB04840,https://www.drugbank.ca/structures/DB04840/thumb.svg,0.2139546,0.83566844,175.2303,C10H13N3,53.110001,N/A
3723,Flunarizine,https://www.drugbank.ca/drugs/DB04841,https://www.drugbank.ca/structures/DB04841/thumb.svg,0.22423854,0.82892925,404.49481,C26H26F2N2,6.48,N/A
3724,Fluspirilene,https://www.drugbank.ca/drugs/DB04842,https://www.drugbank.ca/structures/DB04842/thumb.svg,0.41102064,0.85571778,475.57269,C29H31F2N3O,35.580002,N/A
3725,Mepenzolate,https://www.drugbank.ca/drugs/DB04843,https://www.drugbank.ca/structures/DB04843/thumb.svg,0.34691319,0.85914671,340.436,C21H26NO3,46.529999,N/A
3726,Tetrabenazine,https://www.drugbank.ca/drugs/DB04844,https://www.drugbank.ca/structures/DB04844/thumb.svg,0.240817,0.84983838,317.42261,C19H27NO3,38.77,N/A
3727,Ixabepilone,https://www.drugbank.ca/drugs/DB04845,https://www.drugbank.ca/structures/DB04845/thumb.svg,0.55240548,0.79646325,506.70001,C27H42N2O5S,112.05,N/A
3728,Celiprolol,https://www.drugbank.ca/drugs/DB04846,https://www.drugbank.ca/structures/DB04846/thumb.svg,0.26164338,0.94799781,379.50101,C20H33N3O4,90.900002,N/A
3729,Roxadustat,https://www.drugbank.ca/drugs/DB04847,https://www.drugbank.ca/structures/DB04847/thumb.svg,0.14452139,0.91138124,352.34601,C19H16N2O5,108.75,N/A
3730,Cediranib,https://www.drugbank.ca/drugs/DB04849,https://www.drugbank.ca/structures/DB04849/thumb.svg,0.12885393,0.94772249,450.50531,C25H27FN4O3,72.5,N/A
3731,Posizolid,https://www.drugbank.ca/drugs/DB04850,https://www.drugbank.ca/structures/DB04850/thumb.svg,0.083321571,0.9869709,465.41,C21H21F2N3O7,125.57,N/A
3732,Implitapide,https://www.drugbank.ca/drugs/DB04852,https://www.drugbank.ca/structures/DB04852/thumb.svg,0.52125096,0.83134747,531.68719,C35H37N3O2,67.150002,N/A
3733,Binodenoson,https://www.drugbank.ca/drugs/DB04853,https://www.drugbank.ca/structures/DB04853/thumb.svg,0.26066786,0.79568213,391.4249,C17H25N7O4,163.92999,N/A
3734,Febuxostat,https://www.drugbank.ca/drugs/DB04854,https://www.drugbank.ca/structures/DB04854/thumb.svg,0.12004976,0.9261499,316.375,C16H16N2O3S,83.209999,N/A
3735,Brasofensine,https://www.drugbank.ca/drugs/DB04857,https://www.drugbank.ca/structures/DB04857/thumb.svg,0.36468154,0.83682102,327.25,C16H20Cl2N2O,24.83,N/A
3736,Zanapezil,https://www.drugbank.ca/drugs/DB04859,https://www.drugbank.ca/structures/DB04859/thumb.svg,0.10352962,0.93814582,376.53439,C25H32N2O,32.34,N/A
3737,Isatoribine,https://www.drugbank.ca/drugs/DB04860,https://www.drugbank.ca/structures/DB04860/thumb.svg,0.30982432,0.75062257,316.29001,C10H12N4O6S,157.71001,N/A
3738,Nebivolol,https://www.drugbank.ca/drugs/DB04861,https://www.drugbank.ca/structures/DB04861/thumb.svg,0.15608466,0.96255577,405.435,C22H25F2NO4,70.949997,N/A
3739,Merimepodib,https://www.drugbank.ca/drugs/DB04862,https://www.drugbank.ca/structures/DB04862/thumb.svg,0.2405678,0.83995509,452.4599,C23H24N4O6,123.95,N/A
3740,Lefradafiban,https://www.drugbank.ca/drugs/DB04863,https://www.drugbank.ca/structures/DB04863/thumb.svg,0.11793905,0.93036932,439.46109,C23H25N3O6,129.31,N/A
3741,Huperzine A,https://www.drugbank.ca/drugs/DB04864,https://www.drugbank.ca/structures/DB04864/thumb.svg,0.47824541,0.92678541,242.31619,C15H18N2O,55.119999,N/A
3742,Omacetaxine mepesuccinate,https://www.drugbank.ca/drugs/DB04865,https://www.drugbank.ca/structures/DB04865/thumb.svg,0.43036219,0.74471712,545.62128,C29H39NO9,123.99,N/A
3743,Halofuginone,https://www.drugbank.ca/drugs/DB04866,https://www.drugbank.ca/structures/DB04866/thumb.svg,0.16185135,0.90195304,414.681,C16H17BrClN3O3,82,N/A
3744,Lintitript,https://www.drugbank.ca/drugs/DB04867,https://www.drugbank.ca/structures/DB04867/thumb.svg,0.18950851,0.89910203,411.86099,C20H14ClN3O3S,84.220001,N/A
3745,Nilotinib,https://www.drugbank.ca/drugs/DB04868,https://www.drugbank.ca/structures/DB04868/thumb.svg,0.40625778,0.66608185,529.51581,C28H22F3N7O,97.620003,N/A
3746,Lorcaserin,https://www.drugbank.ca/drugs/DB04871,https://www.drugbank.ca/structures/DB04871/thumb.svg,0.27541849,0.78677303,195.69,C11H14ClN,12.03,N/A
3747,Osanetant,https://www.drugbank.ca/drugs/DB04872,https://www.drugbank.ca/structures/DB04872/thumb.svg,0.4157691,0.76603872,606.625,C35H41Cl2N3O2,43.860001,N/A
3748,Piboserod,https://www.drugbank.ca/drugs/DB04873,https://www.drugbank.ca/structures/DB04873/thumb.svg,0.14672802,0.92729521,369.5004,C22H31N3O2,46.5,N/A
3749,Pralnacasan,https://www.drugbank.ca/drugs/DB04875,https://www.drugbank.ca/structures/DB04875/thumb.svg,0.23999877,0.89124531,523.53778,C26H29N5O7,147.24001,N/A
3750,Vildagliptin,https://www.drugbank.ca/drugs/DB04876,https://www.drugbank.ca/structures/DB04876/thumb.svg,0.18373837,0.97007489,303.39929,C17H25N3O2,76.360001,N/A
3751,Voglibose,https://www.drugbank.ca/drugs/DB04878,https://www.drugbank.ca/structures/DB04878/thumb.svg,0.4798553,0.80821121,267.27621,C10H21NO7,153.64,N/A
3752,Vatalanib,https://www.drugbank.ca/drugs/DB04879,https://www.drugbank.ca/structures/DB04879/thumb.svg,0.30137113,0.74910897,346.81299,C20H15ClN4,50.700001,N/A
3753,Enoximone,https://www.drugbank.ca/drugs/DB04880,https://www.drugbank.ca/structures/DB04880/thumb.svg,0.198313,0.87152052,248.30099,C12H12N2O2S,58.200001,N/A
3754,Elacridar,https://www.drugbank.ca/drugs/DB04881,https://www.drugbank.ca/structures/DB04881/thumb.svg,0.07593482,0.94108039,563.64288,C34H33N3O5,89.129997,N/A
3755,Edotecarin,https://www.drugbank.ca/drugs/DB04882,https://www.drugbank.ca/structures/DB04882/thumb.svg,0.37083212,0.71562552,608.56,C29H28N4O11,241.2,N/A
3756,Darusentan,https://www.drugbank.ca/drugs/DB04883,https://www.drugbank.ca/structures/DB04883/thumb.svg,0.5233779,0.88274986,410.41989,C22H22N2O6,100,N/A
3757,Dapoxetine,https://www.drugbank.ca/drugs/DB04884,https://www.drugbank.ca/structures/DB04884/thumb.svg,0.2190899,0.89363235,305.41339,C21H23NO,12.47,N/A
3758,Cilansetron,https://www.drugbank.ca/drugs/DB04885,https://www.drugbank.ca/structures/DB04885/thumb.svg,0.23350786,0.85767299,319.40021,C20H21N3O,39.82,N/A
3759,Calanolide A,https://www.drugbank.ca/drugs/DB04886,https://www.drugbank.ca/structures/DB04886/thumb.svg,0.39714682,0.6660223,370.43881,C22H26O5,64.989998,N/A
3760,Bifeprunox,https://www.drugbank.ca/drugs/DB04888,https://www.drugbank.ca/structures/DB04888/thumb.svg,0.16757447,0.88989162,385.45831,C24H23N3O2,44.810001,N/A
3761,Bicifadine,https://www.drugbank.ca/drugs/DB04889,https://www.drugbank.ca/structures/DB04889/thumb.svg,0.17887948,0.95761901,173.2542,C12H15N,12.03,N/A
3762,Bepotastine,https://www.drugbank.ca/drugs/DB04890,https://www.drugbank.ca/structures/DB04890/thumb.svg,0.23550245,0.87177944,388.888,C21H25ClN2O3,62.66,N/A
3763,Becocalcidiol,https://www.drugbank.ca/drugs/DB04891,https://www.drugbank.ca/structures/DB04891/thumb.svg,0.12215132,0.92360109,344.5307,C23H36O2,40.459999,N/A
3764,Phenserine,https://www.drugbank.ca/drugs/DB04892,https://www.drugbank.ca/structures/DB04892/thumb.svg,0.15000674,0.96248776,337.4155,C20H23N3O2,44.810001,N/A
3765,Milnacipran,https://www.drugbank.ca/drugs/DB04896,https://www.drugbank.ca/structures/DB04896/thumb.svg,0.4872894,0.74179441,246.354,C15H22N2O,46.330002,N/A
3766,Ximelagatran,https://www.drugbank.ca/drugs/DB04898,https://www.drugbank.ca/structures/DB04898/thumb.svg,0.45288843,0.83335811,473.56519,C24H35N5O5,146.35001,N/A
3767,Pagoclone,https://www.drugbank.ca/drugs/DB04903,https://www.drugbank.ca/structures/DB04903/thumb.svg,0.36906233,0.83968914,407.89301,C23H22ClN3O2,63.16,N/A
3768,Tesmilifene,https://www.drugbank.ca/drugs/DB04905,https://www.drugbank.ca/structures/DB04905/thumb.svg,0.093167327,0.95444357,283.4079,C19H25NO,12.47,N/A
3769,Flibanserin,https://www.drugbank.ca/drugs/DB04908,https://www.drugbank.ca/structures/DB04908/thumb.svg,0.12363394,0.90456372,390.4021,C20H21F3N4O,38.82,N/A
3770,Sitamaquine,https://www.drugbank.ca/drugs/DB04909,https://www.drugbank.ca/structures/DB04909/thumb.svg,0.095239766,0.91830993,343.5062,C21H33N3O,37.389999,N/A
3771,Oxibendazole,https://www.drugbank.ca/drugs/DB04910,https://www.drugbank.ca/structures/DB04910/thumb.svg,0.084132791,0.93149453,249.26579,C12H15N3O3,76.239998,N/A
3772,Idronoxil,https://www.drugbank.ca/drugs/DB04915,https://www.drugbank.ca/structures/DB04915/thumb.svg,0.090259634,0.92664492,240.254,C15H12O3,49.689999,N/A
3773,Renzapride,https://www.drugbank.ca/drugs/DB04917,https://www.drugbank.ca/structures/DB04917/thumb.svg,0.1679116,0.91282302,323.81799,C16H22ClN3O2,67.589996,N/A
3774,Clevidipine,https://www.drugbank.ca/drugs/DB04920,https://www.drugbank.ca/structures/DB04920/thumb.svg,0.45956698,0.75555634,456.31601,C21H23Cl2NO6,90.93,N/A
3775,Itopride,https://www.drugbank.ca/drugs/DB04924,https://www.drugbank.ca/structures/DB04924/thumb.svg,0.19936547,0.93313622,358.4314,C20H26N2O4,60.029999,N/A
3776,Neramexane,https://www.drugbank.ca/drugs/DB04926,https://www.drugbank.ca/structures/DB04926/thumb.svg,0.69891053,0.70573807,169.30701,C11H23N,26.02,N/A
3777,Permethrin,https://www.drugbank.ca/drugs/DB04930,https://www.drugbank.ca/structures/DB04930/thumb.svg,0.46253112,0.68582618,391.28799,C21H20Cl2O3,35.529999,N/A
3778,Tagatose,https://www.drugbank.ca/drugs/DB04936,https://www.drugbank.ca/structures/DB04936/thumb.svg,0.46655467,0.74240887,180.1559,C6H12O6,118.22,N/A
3779,Ospemifene,https://www.drugbank.ca/drugs/DB04938,https://www.drugbank.ca/structures/DB04938/thumb.svg,0.32751417,0.7784093,378.89099,C24H23ClO2,29.459999,N/A
3780,Tamibarotene,https://www.drugbank.ca/drugs/DB04942,https://www.drugbank.ca/structures/DB04942/thumb.svg,0.11685523,0.91708916,351.43881,C22H25NO3,66.400002,N/A
3781,Acadesine,https://www.drugbank.ca/drugs/DB04944,https://www.drugbank.ca/structures/DB04944/thumb.svg,0.23939918,0.8250578,258.23129,C9H14N4O5,156.85001,N/A
3782,Iloperidone,https://www.drugbank.ca/drugs/DB04946,https://www.drugbank.ca/structures/DB04946/thumb.svg,0.23013422,0.86463702,426.48059,C24H27FN2O4,64.800003,N/A
3783,Altropane,https://www.drugbank.ca/drugs/DB04947,https://www.drugbank.ca/structures/DB04947/thumb.svg,0.1651917,0.92086029,429.2677,C18H21FINO2,29.540001,N/A
3784,Lofexidine,https://www.drugbank.ca/drugs/DB04948,https://www.drugbank.ca/structures/DB04948/thumb.svg,0.34410992,0.73105139,259.13199,C11H12Cl2N2O,33.619999,N/A
3785,Pirfenidone,https://www.drugbank.ca/drugs/DB04951,https://www.drugbank.ca/structures/DB04951/thumb.svg,0.249541,0.78024071,185.2218,C12H11NO,20.309999,N/A
3786,Ezogabine,https://www.drugbank.ca/drugs/DB04953,https://www.drugbank.ca/structures/DB04953/thumb.svg,0.060535755,0.96493328,303.33139,C16H18FN3O2,76.379997,N/A
3787,Tecadenoson,https://www.drugbank.ca/drugs/DB04954,https://www.drugbank.ca/structures/DB04954/thumb.svg,0.1568276,0.91115087,337.33121,C14H19N5O5,134.78,N/A
3788,Azimilide,https://www.drugbank.ca/drugs/DB04957,https://www.drugbank.ca/structures/DB04957/thumb.svg,0.045470953,0.98519158,457.95999,C23H28ClN5O3,72.599998,N/A
3789,Tipifarnib,https://www.drugbank.ca/drugs/DB04960,https://www.drugbank.ca/structures/DB04960/thumb.svg,0.5279001,0.63664013,489.396,C27H22Cl2N4O,64.150002,N/A
3790,Troxacitabine,https://www.drugbank.ca/drugs/DB04961,https://www.drugbank.ca/structures/DB04961/thumb.svg,0.23059039,0.84085137,213.1906,C8H11N3O4,98.370003,N/A
3791,Lucanthone,https://www.drugbank.ca/drugs/DB04967,https://www.drugbank.ca/structures/DB04967/thumb.svg,0.22081853,0.79845023,340.48199,C20H24N2OS,32.34,N/A
3792,Lesopitron,https://www.drugbank.ca/drugs/DB04970,https://www.drugbank.ca/structures/DB04970/thumb.svg,0.046011548,0.98071188,320.82001,C15H21ClN6,50.080002,N/A
3793,Reglitazar,https://www.drugbank.ca/drugs/DB04971,https://www.drugbank.ca/structures/DB04971/thumb.svg,0.28119099,0.84899497,392.41101,C22H20N2O5,90.660004,N/A
3794,Banoxantrone,https://www.drugbank.ca/drugs/DB04975,https://www.drugbank.ca/structures/DB04975/thumb.svg,0.40326157,0.61632204,444.48801,C22H28N4O6,144.78,N/A
3795,Talampanel,https://www.drugbank.ca/drugs/DB04982,https://www.drugbank.ca/structures/DB04982/thumb.svg,0.53147101,0.65498328,337.3725,C19H19N3O3,77.150002,N/A
3796,Denufosol,https://www.drugbank.ca/drugs/DB04983,https://www.drugbank.ca/structures/DB04983/thumb.svg,0.39735749,0.92619938,773.323,C18H27N5O21P4,382.60001,N/A
3797,Imexon,https://www.drugbank.ca/drugs/DB05003,https://www.drugbank.ca/structures/DB05003/thumb.svg,0.38207233,0.68968987,111.102,C4H5N3O,58.459999,N/A
3798,SGS-742,https://www.drugbank.ca/drugs/DB05010,https://www.drugbank.ca/structures/DB05010/thumb.svg,0.10486636,0.97818512,179.2,C7H18NO2P,63.32,N/A
3799,Ingenol mebutate,https://www.drugbank.ca/drugs/DB05013,https://www.drugbank.ca/structures/DB05013/thumb.svg,0.51865792,0.93844295,430.54099,C25H34O6,104.06,N/A
3800,Belinostat,https://www.drugbank.ca/drugs/DB05015,https://www.drugbank.ca/structures/DB05015/thumb.svg,0.39273134,0.83236605,318.35001,C15H14N2O4S,95.5,N/A
3801,Ataluren,https://www.drugbank.ca/drugs/DB05016,https://www.drugbank.ca/structures/DB05016/thumb.svg,0.16818409,0.83181608,284.242,C15H9FN2O3,76.220001,N/A
3802,Migalastat,https://www.drugbank.ca/drugs/DB05018,https://www.drugbank.ca/structures/DB05018/thumb.svg,0.34748858,0.80466926,163.17171,C6H13NO4,92.949997,N/A
3803,Amonafide,https://www.drugbank.ca/drugs/DB05022,https://www.drugbank.ca/structures/DB05022/thumb.svg,0.24735089,0.80455053,283.3251,C16H17N3O2,66.639999,N/A
3804,Arimoclomol,https://www.drugbank.ca/drugs/DB05025,https://www.drugbank.ca/structures/DB05025/thumb.svg,0.2065322,0.94221431,313.78,C14H20ClN3O3,70.519997,N/A
3805,Eprotirome,https://www.drugbank.ca/drugs/DB05035,https://www.drugbank.ca/structures/DB05035/thumb.svg,0.40767679,0.95723188,487.14401,C18H17Br2NO5,95.860001,N/A
3806,Anatibant,https://www.drugbank.ca/drugs/DB05038,https://www.drugbank.ca/structures/DB05038/thumb.svg,0.26941636,0.83617592,711.65997,C34H36Cl2N6O5S,167.57001,N/A
3807,Indacaterol,https://www.drugbank.ca/drugs/DB05039,https://www.drugbank.ca/structures/DB05039/thumb.svg,0.15438659,0.9159838,392.49069,C24H28N2O3,81.589996,N/A
3808,CX717,https://www.drugbank.ca/drugs/DB05047,https://www.drugbank.ca/structures/DB05047/thumb.svg,0.18967274,0.95799655,233.22701,C11H11N3O3,68.459999,N/A
3809,Cannabinor,https://www.drugbank.ca/drugs/DB05048,https://www.drugbank.ca/structures/DB05048/thumb.svg,0.52007174,0.83344984,470.60599,C28H38O6,100.9,N/A
3810,MB-07803,https://www.drugbank.ca/drugs/DB05053,https://www.drugbank.ca/structures/DB05053/thumb.svg,0.33929071,0.88546586,556.60999,C24H37N4O7PS,162.85001,N/A
3811,Erdosteine,https://www.drugbank.ca/drugs/DB05057,https://www.drugbank.ca/structures/DB05057/thumb.svg,0.145034,0.99014902,249.30701,C8H11NO4S2,83.470001,N/A
3812,TG-100801,https://www.drugbank.ca/drugs/DB05075,https://www.drugbank.ca/structures/DB05075/thumb.svg,0.21234018,0.88961053,580.09003,C33H30ClN5O3,89.470001,N/A
3813,Fenretinide,https://www.drugbank.ca/drugs/DB05076,https://www.drugbank.ca/structures/DB05076/thumb.svg,0.052975733,0.98218447,391.54568,C26H33NO2,49.330002,N/A
3814,Ganaxolone,https://www.drugbank.ca/drugs/DB05087,https://www.drugbank.ca/structures/DB05087/thumb.svg,0.16200283,0.93232906,332.52802,C22H36O2,37.299999,N/A
3815,Cimicoxib,https://www.drugbank.ca/drugs/DB05095,https://www.drugbank.ca/structures/DB05095/thumb.svg,0.37246123,0.71416926,381.80899,C16H13ClFN3O3S,87.209999,N/A
3816,Prinomastat,https://www.drugbank.ca/drugs/DB05100,https://www.drugbank.ca/structures/DB05100/thumb.svg,0.18598221,0.94594538,423.50601,C18H21N3O5S2,112.32,N/A
3817,AN-9,https://www.drugbank.ca/drugs/DB05103,https://www.drugbank.ca/structures/DB05103/thumb.svg,0.3724232,0.87390757,202.25,C10H18O4,52.599998,N/A
3818,Asimadoline,https://www.drugbank.ca/drugs/DB05104,https://www.drugbank.ca/structures/DB05104/thumb.svg,0.53488797,0.6469748,414.53931,C27H30N2O2,43.779999,N/A
3819,Pleconaril,https://www.drugbank.ca/drugs/DB05105,https://www.drugbank.ca/structures/DB05105/thumb.svg,0.056035474,0.96769756,381.349,C18H18F3N3O3,74.18,N/A
3820,16-Bromoepiandrosterone,https://www.drugbank.ca/drugs/DB05107,https://www.drugbank.ca/structures/DB05107/thumb.svg,0.17840917,0.93131214,369.336,C19H29BrO2,37.299999,N/A
3821,Thymectacin,https://www.drugbank.ca/drugs/DB05116,https://www.drugbank.ca/structures/DB05116/thumb.svg,0.63313788,0.86776686,574.32098,C21H25BrN3O9P,152.73,N/A
3822,Gemcabene,https://www.drugbank.ca/drugs/DB05123,https://www.drugbank.ca/structures/DB05123/thumb.svg,0.061102614,0.99463594,302.4064,C16H30O5,83.830002,N/A
3823,Elsamitrucin,https://www.drugbank.ca/drugs/DB05129,https://www.drugbank.ca/structures/DB05129/thumb.svg,0.40021178,0.96091723,653.62988,C33H35NO13,205.69,N/A
3824,Tanespimycin,https://www.drugbank.ca/drugs/DB05134,https://www.drugbank.ca/structures/DB05134/thumb.svg,0.42696509,0.73136026,585.698,C31H43N3O8,170.75999,N/A
3825,Lobeline,https://www.drugbank.ca/drugs/DB05137,https://www.drugbank.ca/structures/DB05137/thumb.svg,0.40228215,0.8150025,337.45529,C22H27NO2,40.540001,N/A
3826,OXI-4503,https://www.drugbank.ca/drugs/DB05143,https://www.drugbank.ca/structures/DB05143/thumb.svg,0.66384643,0.89396715,492.31,C18H22O12P2,170.44,N/A
3827,NGX267,https://www.drugbank.ca/drugs/DB05152,https://www.drugbank.ca/structures/DB05152/thumb.svg,0.21871611,0.91666895,214.33,C10H18N2OS,32.34,N/A
